px,all
0.9880,0.0983
0.9880,0.0984
0.9880,0.0984
0.9880,0.0985
0.9880,0.0985
0.9880,0.0985
0.9880,0.0986
0.9880,0.0986
0.9880,0.0986
0.9880,0.0987
0.9880,0.0987
0.9880,0.0988
0.9880,0.0988
0.9880,0.0988
0.9880,0.0989
0.9880,0.0989
0.9880,0.0990
0.9880,0.0990
0.9880,0.0990
0.9880,0.0991
0.9880,0.0991
0.9880,0.0992
0.9880,0.0992
0.9880,0.0992
0.9880,0.0993
0.9880,0.0993
0.9880,0.0994
0.9880,0.0994
0.9880,0.0994
0.9880,0.0995
0.9880,0.0995
0.9880,0.0996
0.9880,0.0996
0.9880,0.0996
0.9880,0.0997
0.9880,0.0997
0.9880,0.0998
0.9880,0.0998
0.9880,0.0998
0.9880,0.0999
0.9880,0.0999
0.9880,0.1000
0.9880,0.1000
0.9880,0.1000
0.9880,0.1001
0.9880,0.1001
0.9880,0.1002
0.9880,0.1002
0.9880,0.1002
0.9880,0.1003
0.9880,0.1003
0.9880,0.1004
0.9880,0.1004
0.9880,0.1004
0.9880,0.1005
0.9880,0.1005
0.9880,0.1006
0.9880,0.1006
0.9880,0.1006
0.9880,0.1007
0.9880,0.1007
0.9880,0.1008
0.9880,0.1008
0.9880,0.1009
0.9880,0.1009
0.9880,0.1009
0.9880,0.1010
0.9880,0.1010
0.9880,0.1011
0.9880,0.1011
0.9880,0.1011
0.9880,0.1012
0.9880,0.1012
0.9880,0.1013
0.9880,0.1013
0.9880,0.1013
0.9880,0.1014
0.9880,0.1014
0.9880,0.1015
0.9880,0.1015
0.9880,0.1016
0.9880,0.1016
0.9880,0.1017
0.9880,0.1017
0.9880,0.1018
0.9880,0.1018
0.9880,0.1018
0.9880,0.1019
0.9880,0.1019
0.9880,0.1020
0.9880,0.1020
0.9880,0.1021
0.9880,0.1021
0.9880,0.1021
0.9880,0.1022
0.9880,0.1022
0.9880,0.1023
0.9880,0.1023
0.9880,0.1024
0.9880,0.1024
0.9880,0.1024
0.9880,0.1025
0.9880,0.1025
0.9880,0.1026
0.9880,0.1026
0.9880,0.1026
0.9880,0.1027
0.9880,0.1027
0.9880,0.1028
0.9880,0.1028
0.9880,0.1029
0.9880,0.1029
0.9880,0.1029
0.9880,0.1030
0.9880,0.1030
0.9880,0.1031
0.9880,0.1031
0.9880,0.1032
0.9880,0.1032
0.9880,0.1032
0.9880,0.1033
0.9880,0.1033
0.9880,0.1034
0.9880,0.1034
0.9880,0.1035
0.9880,0.1035
0.9880,0.1036
0.9880,0.1036
0.9880,0.1037
0.9880,0.1037
0.9880,0.1038
0.9880,0.1038
0.9880,0.1039
0.9880,0.1039
0.9880,0.1039
0.9880,0.1040
0.9880,0.1040
0.9880,0.1041
0.9880,0.1041
0.9880,0.1042
0.9880,0.1042
0.9880,0.1042
0.9880,0.1043
0.9880,0.1043
0.9880,0.1044
0.9880,0.1044
0.9880,0.1045
0.9880,0.1045
0.9880,0.1046
0.9880,0.1046
0.9880,0.1046
0.9880,0.1047
0.9880,0.1047
0.9880,0.1048
0.9880,0.1048
0.9880,0.1049
0.9880,0.1049
0.9880,0.1050
0.9880,0.1050
0.9880,0.1050
0.9880,0.1051
0.9880,0.1051
0.9880,0.1052
0.9880,0.1052
0.9880,0.1053
0.9880,0.1053
0.9880,0.1054
0.9880,0.1054
0.9880,0.1054
0.9880,0.1055
0.9880,0.1055
0.9880,0.1056
0.9880,0.1056
0.9880,0.1057
0.9880,0.1057
0.9880,0.1058
0.9880,0.1058
0.9880,0.1058
0.9880,0.1059
0.9880,0.1059
0.9880,0.1060
0.9880,0.1060
0.9880,0.1061
0.9880,0.1061
0.9880,0.1062
0.9880,0.1062
0.9880,0.1063
0.9880,0.1063
0.9880,0.1063
0.9880,0.1064
0.9880,0.1064
0.9880,0.1065
0.9880,0.1065
0.9880,0.1066
0.9880,0.1066
0.9880,0.1067
0.9880,0.1067
0.9880,0.1068
0.9880,0.1068
0.9880,0.1069
0.9880,0.1069
0.9880,0.1069
0.9880,0.1070
0.9880,0.1070
0.9880,0.1071
0.9880,0.1071
0.9880,0.1072
0.9880,0.1072
0.9880,0.1073
0.9880,0.1073
0.9880,0.1074
0.9880,0.1074
0.9880,0.1075
0.9880,0.1075
0.9880,0.1075
0.9880,0.1076
0.9880,0.1076
0.9880,0.1077
0.9880,0.1077
0.9880,0.1078
0.9880,0.1078
0.9880,0.1079
0.9880,0.1079
0.9880,0.1080
0.9880,0.1080
0.9880,0.1081
0.9880,0.1081
0.9880,0.1082
0.9880,0.1082
0.9880,0.1082
0.9880,0.1083
0.9880,0.1083
0.9880,0.1084
0.9880,0.1084
0.9880,0.1085
0.9880,0.1085
0.9880,0.1086
0.9880,0.1086
0.9880,0.1087
0.9880,0.1087
0.9880,0.1088
0.9880,0.1088
0.9880,0.1089
0.9880,0.1089
0.9880,0.1090
0.9880,0.1090
0.9880,0.1091
0.9880,0.1091
0.9880,0.1092
0.9880,0.1092
0.9880,0.1093
0.9880,0.1093
0.9880,0.1093
0.9880,0.1094
0.9880,0.1094
0.9880,0.1095
0.9880,0.1095
0.9880,0.1096
0.9880,0.1096
0.9880,0.1097
0.9880,0.1097
0.9880,0.1098
0.9880,0.1098
0.9880,0.1099
0.9880,0.1099
0.9880,0.1100
0.9880,0.1100
0.9880,0.1101
0.9880,0.1101
0.9880,0.1102
0.9880,0.1102
0.9880,0.1103
0.9880,0.1103
0.9880,0.1104
0.9880,0.1104
0.9880,0.1105
0.9880,0.1105
0.9880,0.1106
0.9880,0.1106
0.9880,0.1107
0.9880,0.1107
0.9880,0.1108
0.9880,0.1108
0.9880,0.1109
0.9880,0.1109
0.9880,0.1110
0.9880,0.1110
0.9880,0.1111
0.9880,0.1111
0.9880,0.1112
0.9880,0.1112
0.9880,0.1113
0.9880,0.1113
0.9880,0.1114
0.9880,0.1114
0.9880,0.1115
0.9880,0.1115
0.9880,0.1116
0.9880,0.1116
0.9880,0.1117
0.9880,0.1117
0.9880,0.1118
0.9880,0.1118
0.9880,0.1119
0.9880,0.1119
0.9880,0.1120
0.9880,0.1120
0.9880,0.1121
0.9880,0.1121
0.9880,0.1122
0.9880,0.1122
0.9880,0.1123
0.9880,0.1123
0.9880,0.1124
0.9880,0.1124
0.9880,0.1125
0.9880,0.1125
0.9880,0.1126
0.9880,0.1126
0.9880,0.1127
0.9880,0.1127
0.9880,0.1128
0.9880,0.1128
0.9880,0.1129
0.9880,0.1129
0.9880,0.1130
0.9880,0.1130
0.9880,0.1131
0.9880,0.1131
0.9880,0.1132
0.9880,0.1132
0.9880,0.1133
0.9880,0.1133
0.9880,0.1134
0.9880,0.1134
0.9880,0.1135
0.9880,0.1136
0.9880,0.1136
0.9880,0.1137
0.9880,0.1137
0.9880,0.1138
0.9880,0.1138
0.9880,0.1139
0.9880,0.1139
0.9880,0.1140
0.9880,0.1140
0.9880,0.1141
0.9880,0.1141
0.9880,0.1142
0.9880,0.1142
0.9880,0.1143
0.9880,0.1143
0.9880,0.1144
0.9880,0.1144
0.9880,0.1145
0.9880,0.1145
0.9880,0.1146
0.9880,0.1147
0.9880,0.1147
0.9880,0.1148
0.9880,0.1148
0.9880,0.1149
0.9880,0.1149
0.9880,0.1150
0.9880,0.1150
0.9880,0.1151
0.9880,0.1151
0.9880,0.1152
0.9880,0.1152
0.9880,0.1153
0.9880,0.1153
0.9880,0.1154
0.9880,0.1155
0.9880,0.1155
0.9880,0.1156
0.9880,0.1156
0.9880,0.1157
0.9880,0.1157
0.9880,0.1158
0.9880,0.1158
0.9880,0.1159
0.9880,0.1159
0.9880,0.1160
0.9880,0.1161
0.9880,0.1161
0.9880,0.1162
0.9880,0.1162
0.9880,0.1163
0.9880,0.1163
0.9880,0.1164
0.9880,0.1164
0.9880,0.1165
0.9880,0.1165
0.9880,0.1166
0.9880,0.1167
0.9880,0.1167
0.9880,0.1168
0.9880,0.1168
0.9880,0.1169
0.9880,0.1169
0.9880,0.1170
0.9880,0.1170
0.9880,0.1171
0.9880,0.1171
0.9880,0.1172
0.9880,0.1173
0.9880,0.1173
0.9880,0.1174
0.9880,0.1174
0.9880,0.1175
0.9880,0.1175
0.9880,0.1176
0.9880,0.1176
0.9880,0.1177
0.9880,0.1178
0.9880,0.1178
0.9880,0.1179
0.9880,0.1179
0.9880,0.1180
0.9880,0.1180
0.9880,0.1181
0.9880,0.1182
0.9880,0.1182
0.9880,0.1183
0.9880,0.1183
0.9880,0.1184
0.9880,0.1184
0.9880,0.1185
0.9880,0.1185
0.9880,0.1186
0.9880,0.1187
0.9880,0.1187
0.9880,0.1188
0.9880,0.1188
0.9880,0.1189
0.9880,0.1189
0.9880,0.1190
0.9880,0.1191
0.9880,0.1191
0.9880,0.1192
0.9880,0.1192
0.9880,0.1193
0.9880,0.1193
0.9880,0.1194
0.9880,0.1195
0.9880,0.1195
0.9880,0.1196
0.9880,0.1196
0.9880,0.1197
0.9880,0.1197
0.9880,0.1198
0.9880,0.1199
0.9880,0.1199
0.9880,0.1200
0.9880,0.1200
0.9880,0.1201
0.9880,0.1202
0.9880,0.1202
0.9880,0.1203
0.9880,0.1203
0.9880,0.1204
0.9880,0.1204
0.9880,0.1205
0.9880,0.1206
0.9880,0.1206
0.9880,0.1207
0.9880,0.1207
0.9880,0.1208
0.9880,0.1209
0.9880,0.1209
0.9880,0.1210
0.9880,0.1210
0.9880,0.1211
0.9880,0.1212
0.9880,0.1212
0.9880,0.1213
0.9880,0.1213
0.9880,0.1214
0.9880,0.1214
0.9880,0.1215
0.9880,0.1216
0.9880,0.1216
0.9880,0.1217
0.9880,0.1217
0.9880,0.1218
0.9880,0.1219
0.9880,0.1219
0.9880,0.1220
0.9880,0.1220
0.9880,0.1221
0.9880,0.1222
0.9880,0.1222
0.9880,0.1223
0.9880,0.1223
0.9880,0.1224
0.9880,0.1225
0.9880,0.1225
0.9880,0.1226
0.9880,0.1227
0.9880,0.1227
0.9880,0.1228
0.9880,0.1228
0.9880,0.1229
0.9880,0.1230
0.9880,0.1230
0.9880,0.1231
0.9880,0.1231
0.9880,0.1232
0.9880,0.1233
0.9880,0.1233
0.9880,0.1234
0.9880,0.1234
0.9880,0.1235
0.9880,0.1236
0.9880,0.1236
0.9880,0.1237
0.9880,0.1238
0.9880,0.1238
0.9880,0.1239
0.9880,0.1239
0.9880,0.1240
0.9880,0.1241
0.9880,0.1241
0.9880,0.1242
0.9880,0.1242
0.9880,0.1243
0.9880,0.1244
0.9880,0.1244
0.9880,0.1245
0.9880,0.1246
0.9880,0.1246
0.9880,0.1247
0.9880,0.1247
0.9880,0.1248
0.9880,0.1249
0.9880,0.1249
0.9880,0.1250
0.9880,0.1251
0.9880,0.1251
0.9880,0.1252
0.9880,0.1253
0.9880,0.1253
0.9880,0.1254
0.9880,0.1254
0.9880,0.1255
0.9880,0.1256
0.9880,0.1256
0.9880,0.1257
0.9880,0.1258
0.9880,0.1258
0.9880,0.1259
0.9880,0.1260
0.9880,0.1260
0.9880,0.1261
0.9880,0.1261
0.9880,0.1262
0.9880,0.1263
0.9880,0.1263
0.9880,0.1264
0.9880,0.1265
0.9880,0.1265
0.9880,0.1266
0.9880,0.1267
0.9880,0.1267
0.9880,0.1268
0.9880,0.1269
0.9880,0.1269
0.9880,0.1270
0.9880,0.1270
0.9880,0.1271
0.9880,0.1272
0.9880,0.1272
0.9880,0.1273
0.9880,0.1274
0.9880,0.1274
0.9880,0.1275
0.9880,0.1276
0.9880,0.1276
0.9880,0.1277
0.9880,0.1278
0.9880,0.1278
0.9880,0.1279
0.9880,0.1280
0.9880,0.1280
0.9880,0.1281
0.9880,0.1282
0.9880,0.1282
0.9880,0.1283
0.9880,0.1284
0.9880,0.1284
0.9880,0.1285
0.9880,0.1286
0.9880,0.1286
0.9880,0.1287
0.9880,0.1288
0.9880,0.1288
0.9880,0.1289
0.9880,0.1290
0.9880,0.1290
0.9880,0.1291
0.9880,0.1292
0.9880,0.1292
0.9880,0.1293
0.9880,0.1294
0.9880,0.1294
0.9880,0.1295
0.9880,0.1296
0.9880,0.1296
0.9880,0.1297
0.9880,0.1298
0.9880,0.1298
0.9880,0.1299
0.9880,0.1300
0.9880,0.1300
0.9880,0.1301
0.9880,0.1302
0.9880,0.1303
0.9880,0.1303
0.9880,0.1304
0.9880,0.1305
0.9880,0.1305
0.9880,0.1306
0.9880,0.1307
0.9880,0.1307
0.9880,0.1308
0.9880,0.1309
0.9880,0.1309
0.9880,0.1310
0.9880,0.1311
0.9880,0.1311
0.9880,0.1312
0.9880,0.1313
0.9880,0.1314
0.9880,0.1314
0.9880,0.1315
0.9880,0.1316
0.9880,0.1316
0.9880,0.1317
0.9880,0.1318
0.9880,0.1318
0.9880,0.1319
0.9880,0.1320
0.9880,0.1321
0.9880,0.1321
0.9880,0.1322
0.9880,0.1323
0.9880,0.1323
0.9880,0.1324
0.9880,0.1325
0.9880,0.1325
0.9880,0.1326
0.9880,0.1327
0.9880,0.1328
0.9880,0.1328
0.9880,0.1329
0.9880,0.1330
0.9880,0.1330
0.9880,0.1331
0.9880,0.1332
0.9880,0.1333
0.9880,0.1333
0.9880,0.1334
0.9880,0.1335
0.9880,0.1335
0.9880,0.1336
0.9880,0.1337
0.9880,0.1338
0.9880,0.1338
0.9880,0.1339
0.9880,0.1340
0.9880,0.1341
0.9880,0.1341
0.9880,0.1342
0.9880,0.1343
0.9880,0.1343
0.9880,0.1344
0.9880,0.1345
0.9880,0.1346
0.9880,0.1346
0.9880,0.1347
0.9880,0.1348
0.9880,0.1349
0.9880,0.1349
0.9880,0.1350
0.9880,0.1351
0.9880,0.1351
0.9880,0.1352
0.9880,0.1353
0.9880,0.1354
0.9880,0.1354
0.9880,0.1355
0.9880,0.1356
0.9880,0.1357
0.9880,0.1357
0.9880,0.1358
0.9880,0.1359
0.9880,0.1360
0.9880,0.1360
0.9880,0.1361
0.9880,0.1362
0.9880,0.1363
0.9880,0.1363
0.9880,0.1364
0.9880,0.1365
0.9880,0.1366
0.9880,0.1366
0.9880,0.1367
0.9880,0.1368
0.9880,0.1369
0.9880,0.1369
0.9880,0.1370
0.9880,0.1371
0.9880,0.1372
0.9880,0.1372
0.9880,0.1373
0.9880,0.1374
0.9880,0.1375
0.9880,0.1375
0.9880,0.1376
0.9880,0.1377
0.9880,0.1378
0.9880,0.1379
0.9880,0.1379
0.9880,0.1380
0.9880,0.1381
0.9880,0.1382
0.9880,0.1382
0.9880,0.1383
0.9880,0.1384
0.9880,0.1385
0.9880,0.1385
0.9880,0.1386
0.9880,0.1387
0.9880,0.1388
0.9880,0.1389
0.9880,0.1389
0.9880,0.1390
0.9880,0.1391
0.9880,0.1392
0.9880,0.1392
0.9880,0.1393
0.9880,0.1394
0.9880,0.1395
0.9880,0.1396
0.9880,0.1396
0.9880,0.1397
0.9880,0.1398
0.9880,0.1399
0.9880,0.1400
0.9880,0.1400
0.9880,0.1401
0.9880,0.1402
0.9880,0.1403
0.9880,0.1404
0.9880,0.1404
0.9880,0.1405
0.9880,0.1406
0.9880,0.1407
0.9880,0.1407
0.9880,0.1408
0.9880,0.1409
0.9880,0.1410
0.9880,0.1411
0.9880,0.1411
0.9880,0.1412
0.9880,0.1413
0.9880,0.1414
0.9880,0.1415
0.9880,0.1416
0.9880,0.1416
0.9880,0.1417
0.9880,0.1418
0.9880,0.1419
0.9880,0.1420
0.9880,0.1420
0.9880,0.1421
0.9880,0.1422
0.9880,0.1423
0.9880,0.1424
0.9880,0.1424
0.9880,0.1425
0.9880,0.1426
0.9880,0.1427
0.9880,0.1428
0.9880,0.1429
0.9880,0.1429
0.9880,0.1430
0.9880,0.1431
0.9880,0.1432
0.9880,0.1433
0.9880,0.1434
0.9880,0.1434
0.9880,0.1435
0.9880,0.1436
0.9880,0.1437
0.9880,0.1438
0.9880,0.1439
0.9880,0.1439
0.9880,0.1440
0.9880,0.1441
0.9880,0.1442
0.9880,0.1443
0.9880,0.1444
0.9880,0.1444
0.9880,0.1445
0.9880,0.1446
0.9880,0.1447
0.9880,0.1448
0.9880,0.1449
0.9880,0.1449
0.9880,0.1450
0.9880,0.1451
0.9880,0.1452
0.9880,0.1453
0.9880,0.1454
0.9880,0.1455
0.9880,0.1455
0.9880,0.1456
0.9880,0.1457
0.9880,0.1458
0.9880,0.1459
0.9880,0.1460
0.9880,0.1461
0.9880,0.1461
0.9880,0.1462
0.9880,0.1463
0.9880,0.1464
0.9880,0.1465
0.9880,0.1466
0.9880,0.1467
0.9880,0.1467
0.9880,0.1468
0.9880,0.1469
0.9880,0.1470
0.9880,0.1471
0.9880,0.1472
0.9880,0.1473
0.9880,0.1474
0.9880,0.1474
0.9880,0.1475
0.9880,0.1476
0.9880,0.1477
0.9880,0.1478
0.9880,0.1479
0.9880,0.1480
0.9880,0.1481
0.9880,0.1481
0.9880,0.1482
0.9880,0.1483
0.9880,0.1484
0.9880,0.1485
0.9880,0.1486
0.9880,0.1487
0.9880,0.1488
0.9880,0.1489
0.9880,0.1489
0.9880,0.1490
0.9880,0.1491
0.9880,0.1492
0.9880,0.1493
0.9880,0.1494
0.9880,0.1495
0.9880,0.1496
0.9880,0.1497
0.9880,0.1498
0.9880,0.1498
0.9880,0.1499
0.9880,0.1500
0.9880,0.1501
0.9880,0.1502
0.9880,0.1503
0.9880,0.1504
0.9880,0.1505
0.9880,0.1506
0.9880,0.1507
0.9880,0.1508
0.9880,0.1509
0.9880,0.1509
0.9880,0.1510
0.9880,0.1511
0.9880,0.1512
0.9880,0.1513
0.9880,0.1514
0.9880,0.1515
0.9880,0.1516
0.9880,0.1517
0.9880,0.1518
0.9880,0.1519
0.9880,0.1520
0.9880,0.1521
0.9880,0.1521
0.9880,0.1522
0.9880,0.1523
0.9880,0.1524
0.9880,0.1525
0.9880,0.1526
0.9880,0.1527
0.9880,0.1528
0.9880,0.1529
0.9880,0.1530
0.9880,0.1531
0.9880,0.1532
0.9880,0.1533
0.9880,0.1534
0.9880,0.1535
0.9880,0.1536
0.9880,0.1537
0.9880,0.1538
0.9880,0.1538
0.9880,0.1539
0.9880,0.1540
0.9880,0.1541
0.9880,0.1542
0.9880,0.1543
0.9880,0.1544
0.9880,0.1545
0.9880,0.1546
0.9880,0.1547
0.9880,0.1548
0.9880,0.1549
0.9880,0.1550
0.9880,0.1552
0.9880,0.1554
0.9880,0.1555
0.9880,0.1556
0.9880,0.1557
0.9880,0.1558
0.9880,0.1559
0.9880,0.1560
0.9880,0.1561
0.9880,0.1562
0.9880,0.1563
0.9880,0.1564
0.9880,0.1565
0.9880,0.1566
0.9880,0.1567
0.9880,0.1568
0.9880,0.1569
0.9880,0.1570
0.9880,0.1571
0.9880,0.1572
0.9880,0.1573
0.9880,0.1574
0.9880,0.1575
0.9880,0.1576
0.9880,0.1577
0.9880,0.1578
0.9880,0.1579
0.9880,0.1580
0.9880,0.1581
0.9880,0.1582
0.9880,0.1583
0.9880,0.1584
0.9880,0.1585
0.9880,0.1586
0.9880,0.1587
0.9880,0.1588
0.9880,0.1589
0.9880,0.1590
0.9880,0.1591
0.9880,0.1592
0.9880,0.1593
0.9880,0.1594
0.9880,0.1595
0.9880,0.1596
0.9880,0.1597
0.9880,0.1598
0.9880,0.1599
0.9880,0.1600
0.9880,0.1601
0.9880,0.1602
0.9880,0.1603
0.9880,0.1604
0.9880,0.1605
0.9880,0.1606
0.9880,0.1607
0.9880,0.1608
0.9880,0.1609
0.9880,0.1610
0.9880,0.1611
0.9880,0.1612
0.9880,0.1614
0.9880,0.1615
0.9880,0.1616
0.9880,0.1617
0.9880,0.1618
0.9880,0.1619
0.9880,0.1620
0.9880,0.1621
0.9880,0.1622
0.9880,0.1623
0.9880,0.1624
0.9880,0.1625
0.9880,0.1626
0.9880,0.1627
0.9880,0.1628
0.9880,0.1629
0.9880,0.1631
0.9880,0.1632
0.9880,0.1633
0.9880,0.1634
0.9880,0.1635
0.9880,0.1636
0.9880,0.1637
0.9880,0.1638
0.9880,0.1639
0.9880,0.1640
0.9880,0.1641
0.9880,0.1642
0.9880,0.1643
0.9880,0.1645
0.9880,0.1646
0.9880,0.1647
0.9880,0.1648
0.9880,0.1649
0.9880,0.1650
0.9880,0.1651
0.9880,0.1652
0.9880,0.1653
0.9880,0.1654
0.9880,0.1656
0.9880,0.1657
0.9880,0.1658
0.9880,0.1659
0.9880,0.1660
0.9880,0.1661
0.9880,0.1662
0.9880,0.1663
0.9880,0.1664
0.9880,0.1666
0.9880,0.1667
0.9880,0.1668
0.9880,0.1669
0.9880,0.1670
0.9880,0.1671
0.9880,0.1672
0.9880,0.1673
0.9880,0.1675
0.9880,0.1676
0.9880,0.1677
0.9880,0.1678
0.9841,0.1672
0.9841,0.1673
0.9841,0.1675
0.9841,0.1676
0.9841,0.1677
0.9841,0.1678
0.9841,0.1679
0.9841,0.1680
0.9841,0.1681
0.9841,0.1683
0.9841,0.1684
0.9841,0.1685
0.9841,0.1686
0.9841,0.1687
0.9841,0.1688
0.9841,0.1689
0.9841,0.1691
0.9841,0.1692
0.9841,0.1693
0.9841,0.1694
0.9841,0.1695
0.9841,0.1696
0.9841,0.1698
0.9841,0.1699
0.9841,0.1700
0.9841,0.1701
0.9841,0.1702
0.9841,0.1703
0.9841,0.1705
0.9841,0.1706
0.9841,0.1707
0.9841,0.1708
0.9841,0.1709
0.9841,0.1711
0.9841,0.1712
0.9841,0.1713
0.9841,0.1714
0.9841,0.1715
0.9841,0.1716
0.9841,0.1718
0.9841,0.1719
0.9841,0.1720
0.9841,0.1721
0.9841,0.1722
0.9841,0.1724
0.9841,0.1725
0.9841,0.1726
0.9841,0.1727
0.9841,0.1728
0.9841,0.1730
0.9841,0.1731
0.9841,0.1732
0.9841,0.1733
0.9841,0.1735
0.9841,0.1736
0.9841,0.1737
0.9841,0.1738
0.9841,0.1739
0.9841,0.1741
0.9841,0.1742
0.9841,0.1743
0.9841,0.1744
0.9841,0.1746
0.9841,0.1747
0.9841,0.1748
0.9841,0.1749
0.9841,0.1751
0.9841,0.1752
0.9841,0.1753
0.9841,0.1754
0.9841,0.1756
0.9841,0.1757
0.9841,0.1758
0.9841,0.1759
0.9841,0.1761
0.9841,0.1762
0.9841,0.1763
0.9841,0.1764
0.9841,0.1766
0.9841,0.1767
0.9841,0.1768
0.9841,0.1769
0.9841,0.1771
0.9841,0.1772
0.9841,0.1773
0.9841,0.1774
0.9841,0.1776
0.9841,0.1777
0.9841,0.1778
0.9841,0.1780
0.9841,0.1781
0.9841,0.1782
0.9841,0.1783
0.9841,0.1785
0.9841,0.1786
0.9841,0.1787
0.9841,0.1789
0.9841,0.1790
0.9841,0.1791
0.9841,0.1792
0.9841,0.1794
0.9841,0.1795
0.9841,0.1796
0.9841,0.1798
0.9841,0.1799
0.9841,0.1800
0.9841,0.1802
0.9841,0.1803
0.9841,0.1804
0.9841,0.1806
0.9841,0.1807
0.9841,0.1808
0.9841,0.1810
0.9841,0.1811
0.9841,0.1812
0.9841,0.1814
0.9841,0.1815
0.9841,0.1816
0.9841,0.1818
0.9841,0.1819
0.9841,0.1820
0.9841,0.1822
0.9841,0.1823
0.9841,0.1824
0.9841,0.1826
0.9841,0.1827
0.9841,0.1828
0.9841,0.1830
0.9841,0.1831
0.9841,0.1832
0.9841,0.1834
0.9841,0.1835
0.9841,0.1836
0.9841,0.1838
0.9841,0.1839
0.9841,0.1841
0.9841,0.1842
0.9841,0.1843
0.9841,0.1845
0.9841,0.1846
0.9841,0.1847
0.9841,0.1849
0.9841,0.1850
0.9841,0.1852
0.9841,0.1853
0.9841,0.1854
0.9841,0.1856
0.9841,0.1857
0.9841,0.1859
0.9841,0.1860
0.9841,0.1861
0.9841,0.1863
0.9841,0.1864
0.9841,0.1866
0.9841,0.1867
0.9841,0.1868
0.9841,0.1870
0.9841,0.1871
0.9841,0.1873
0.9841,0.1874
0.9841,0.1875
0.9841,0.1877
0.9841,0.1878
0.9841,0.1880
0.9841,0.1881
0.9841,0.1883
0.9841,0.1884
0.9841,0.1885
0.9841,0.1887
0.9841,0.1888
0.9841,0.1890
0.9841,0.1891
0.9841,0.1893
0.9841,0.1894
0.9841,0.1896
0.9841,0.1897
0.9841,0.1899
0.9841,0.1900
0.9841,0.1901
0.9841,0.1903
0.9841,0.1904
0.9841,0.1906
0.9841,0.1907
0.9841,0.1909
0.9841,0.1910
0.9841,0.1912
0.9841,0.1913
0.9841,0.1915
0.9841,0.1916
0.9841,0.1918
0.9841,0.1919
0.9841,0.1921
0.9841,0.1922
0.9841,0.1924
0.9841,0.1925
0.9841,0.1927
0.9841,0.1928
0.9841,0.1930
0.9841,0.1931
0.9841,0.1933
0.9841,0.1934
0.9841,0.1936
0.9841,0.1937
0.9841,0.1939
0.9841,0.1940
0.9841,0.1942
0.9841,0.1943
0.9841,0.1945
0.9841,0.1946
0.9841,0.1948
0.9841,0.1949
0.9841,0.1951
0.9841,0.1953
0.9841,0.1954
0.9841,0.1956
0.9841,0.1957
0.9841,0.1959
0.9841,0.1960
0.9841,0.1962
0.9841,0.1963
0.9841,0.1965
0.9841,0.1967
0.9841,0.1968
0.9841,0.1970
0.9841,0.1971
0.9841,0.1973
0.9841,0.1974
0.9841,0.1976
0.9841,0.1978
0.9841,0.1979
0.9841,0.1981
0.9841,0.1982
0.9841,0.1984
0.9841,0.1986
0.9841,0.1987
0.9841,0.1989
0.9841,0.1990
0.9841,0.1992
0.9841,0.1994
0.9841,0.1995
0.9841,0.1997
0.9841,0.1998
0.9841,0.2000
0.9841,0.2002
0.9841,0.2003
0.9841,0.2005
0.9841,0.2006
0.9841,0.2008
0.9841,0.2010
0.9841,0.2011
0.9841,0.2013
0.9841,0.2015
0.9841,0.2016
0.9841,0.2018
0.9841,0.2020
0.9841,0.2021
0.9841,0.2023
0.9841,0.2025
0.9841,0.2026
0.9841,0.2028
0.9841,0.2030
0.9841,0.2031
0.9841,0.2033
0.9841,0.2035
0.9841,0.2036
0.9841,0.2038
0.9841,0.2040
0.9841,0.2041
0.9841,0.2043
0.9841,0.2045
0.9841,0.2046
0.9841,0.2048
0.9841,0.2050
0.9841,0.2051
0.9841,0.2053
0.9841,0.2055
0.9841,0.2057
0.9841,0.2058
0.9841,0.2060
0.9841,0.2062
0.9841,0.2063
0.9841,0.2065
0.9841,0.2067
0.9841,0.2069
0.9841,0.2070
0.9841,0.2072
0.9841,0.2074
0.9841,0.2076
0.9841,0.2077
0.9841,0.2079
0.9841,0.2081
0.9841,0.2083
0.9841,0.2084
0.9841,0.2086
0.9841,0.2088
0.9841,0.2090
0.9841,0.2091
0.9841,0.2093
0.9841,0.2095
0.9841,0.2097
0.9841,0.2099
0.9841,0.2100
0.9841,0.2102
0.9841,0.2104
0.9841,0.2106
0.9841,0.2108
0.9841,0.2109
0.9841,0.2111
0.9841,0.2113
0.9841,0.2115
0.9841,0.2117
0.9841,0.2118
0.9841,0.2120
0.9841,0.2122
0.9841,0.2124
0.9841,0.2126
0.9841,0.2127
0.9841,0.2129
0.9841,0.2131
0.9841,0.2133
0.9841,0.2135
0.9841,0.2137
0.9841,0.2139
0.9841,0.2140
0.9841,0.2142
0.9841,0.2144
0.9841,0.2146
0.9841,0.2148
0.9841,0.2150
0.9841,0.2152
0.9841,0.2153
0.9841,0.2155
0.9841,0.2157
0.9841,0.2159
0.9841,0.2161
0.9841,0.2163
0.9841,0.2165
0.9841,0.2167
0.9841,0.2169
0.9841,0.2170
0.9841,0.2172
0.9841,0.2174
0.9841,0.2176
0.9841,0.2178
0.9841,0.2180
0.9841,0.2182
0.9841,0.2184
0.9841,0.2186
0.9841,0.2188
0.9841,0.2190
0.9841,0.2192
0.9841,0.2194
0.9841,0.2196
0.9841,0.2198
0.9841,0.2199
0.9841,0.2201
0.9841,0.2203
0.9841,0.2205
